Date,Month,Day,Hours,Minutes,Weekend ,Intensity
9,10,Sun,7,0,0,215
9,10,Sun,7,15,0,215
9,10,Sun,7,30,0,215
9,10,Sun,7,45,0,215
9,10,Sun,8,0,0,215
9,10,Sun,8,15,0,215
9,10,Sun,8,30,0,215
9,10,Sun,8,45,0,215
9,10,Sun,9,0,0,215
9,10,Sun,9,15,0,215
9,10,Sun,9,30,0,215
9,10,Sun,9,45,0,215
9,10,Sun,10,0,0,215
9,10,Sun,10,15,0,215
9,10,Sun,10,30,0,215
9,10,Sun,10,45,0,215
9,10,Sun,11,0,0,215
9,10,Sun,11,15,0,215
9,10,Sun,11,30,0,215
9,10,Sun,11,45,0,215
9,10,Sun,12,0,0,215
9,10,Sun,12,15,0,215
9,10,Sun,12,30,0,215
9,10,Sun,12,45,0,215
9,10,Sun,13,0,0,215
9,10,Sun,13,15,0,215
9,10,Sun,13,30,0,215
9,10,Sun,13,45,0,215
9,10,Sun,14,0,0,215
9,10,Sun,14,15,0,215
9,10,Sun,14,30,0,215
9,10,Sun,14,45,0,215
9,10,Sun,15,0,0,215
9,10,Sun,15,15,0,215
9,10,Sun,15,30,0,215
9,10,Sun,15,45,0,215
9,10,Sun,16,0,0,215
9,10,Sun,16,15,0,215
9,10,Sun,16,30,0,215
9,10,Sun,16,45,0,215
9,10,Sun,17,0,0,215
9,10,Sun,17,15,0,215
9,10,Sun,17,30,0,215
9,10,Sun,17,45,0,215
9,10,Sun,18,0,0,215
9,10,Sun,18,15,0,215
9,10,Sun,18,30,0,215
9,10,Sun,18,45,0,215
9,10,Sun,19,0,0,215
9,10,Sun,19,15,0,215
9,10,Sun,19,30,0,215
9,10,Sun,19,45,0,215
9,10,Sun,20,0,0,215
9,10,Sun,20,15,0,215
9,10,Sun,20,30,0,215
9,10,Sun,20,45,0,215
9,10,Sun,21,0,0,215
9,10,Sun,21,15,0,215
9,10,Sun,21,30,0,215
9,10,Sun,21,45,0,215
9,10,Sun,22,0,0,215
9,10,Sun,22,15,0,215
9,10,Sun,22,30,0,215
9,10,Sun,22,45,0,215
9,10,Sun,23,0,0,215
9,10,Sun,23,15,0,215
9,10,Sun,23,30,0,215
9,10,Sun,23,45,0,215
10,10,Mon,0,0,0,215
