Date,Month,Day,Hours,Minutes,Weekend ,Intensity
7,10,Fri,15,30,1,382
7,10,Fri,15,45,1,387
7,10,Fri,16,0,1,394
7,10,Fri,16,15,1,398
7,10,Fri,16,30,1,407
7,10,Fri,16,45,1,412
7,10,Fri,17,0,1,405
7,10,Fri,17,15,1,420
7,10,Fri,17,30,1,421
7,10,Fri,17,45,1,419
7,10,Fri,18,0,1,425
7,10,Fri,18,15,1,414
7,10,Fri,18,30,1,424
7,10,Fri,18,45,1,425
7,10,Fri,19,0,1,421
7,10,Fri,19,15,1,432
7,10,Fri,19,30,1,428
7,10,Fri,19,45,1,437
7,10,Fri,20,0,1,436
7,10,Fri,20,15,1,432
7,10,Fri,20,30,1,432
7,10,Fri,20,45,1,429
7,10,Fri,21,0,1,415
7,10,Fri,21,15,1,414
7,10,Fri,21,30,1,405
7,10,Fri,21,45,1,397
7,10,Fri,22,0,1,394
7,10,Fri,22,15,1,394
7,10,Fri,22,30,1,388
7,10,Fri,22,45,1,367
7,10,Fri,23,0,1,360
7,10,Fri,23,15,1,350
7,10,Fri,23,30,1,344
7,10,Fri,23,45,1,331
8,10,Sat,0,0,1,334
8,10,Sat,0,15,1,445
8,10,Sat,0,30,1,312
8,10,Sat,0,45,1,297
8,10,Sat,1,0,1,292
8,10,Sat,1,15,1,278
8,10,Sat,1,30,1,277
8,10,Sat,1,45,1,263
8,10,Sat,2,0,1,256
8,10,Sat,2,15,1,236
8,10,Sat,2,30,1,240
8,10,Sat,2,45,1,218
8,10,Sat,3,0,1,216
8,10,Sat,3,15,1,191
8,10,Sat,3,30,1,189
8,10,Sat,3,45,1,197
8,10,Sat,4,0,1,194
8,10,Sat,4,15,1,195
8,10,Sat,4,30,1,199
8,10,Sat,4,45,1,198
8,10,Sat,5,0,1,200
8,10,Sat,5,15,1,233
8,10,Sat,5,30,1,236
8,10,Sat,5,45,1,245
8,10,Sat,6,0,1,248
8,10,Sat,6,15,1,267
8,10,Sat,6,30,1,275
8,10,Sat,6,45,1,285
8,10,Sat,7,0,1,287
8,10,Sat,7,15,1,300
8,10,Sat,7,30,1,297
8,10,Sat,7,45,1,308
8,10,Sat,8,0,1,310
8,10,Sat,8,15,1,311
8,10,Sat,8,30,1,314
8,10,Sat,8,45,1,324
8,10,Sat,9,0,1,325
8,10,Sat,9,15,1,325
8,10,Sat,9,30,1,339
8,10,Sat,9,45,1,347
8,10,Sat,10,0,1,355
8,10,Sat,10,15,1,380
8,10,Sat,10,30,1,402
8,10,Sat,10,45,1,416
8,10,Sat,11,0,1,420
8,10,Sat,11,15,1,419
8,10,Sat,11,30,1,434
8,10,Sat,11,45,1,438
8,10,Sat,12,0,1,437
8,10,Sat,12,15,1,445
8,10,Sat,12,30,1,449
8,10,Sat,12,45,1,444
8,10,Sat,13,0,1,445
8,10,Sat,13,15,1,444
8,10,Sat,13,30,1,437
8,10,Sat,13,45,1,435
8,10,Sat,14,0,1,432
8,10,Sat,14,15,1,429
8,10,Sat,14,30,1,426
8,10,Sat,14,45,1,430
8,10,Sat,15,0,1,432
8,10,Sat,15,15,1,431
8,10,Sat,15,30,1,441
8,10,Sat,15,45,1,419
8,10,Sat,16,0,1,415
8,10,Sat,16,15,1,424
8,10,Sat,16,30,1,424
8,10,Sat,16,45,1,437
8,10,Sat,17,0,1,431
8,10,Sat,17,15,1,442
8,10,Sat,17,30,1,441
8,10,Sat,17,45,1,446
8,10,Sat,18,0,1,442
8,10,Sat,18,15,1,443
8,10,Sat,18,30,1,450
8,10,Sat,18,45,1,452
8,10,Sat,19,0,1,457
8,10,Sat,19,15,1,453
8,10,Sat,19,30,1,452
8,10,Sat,19,45,1,460
8,10,Sat,20,0,1,453
8,10,Sat,20,15,1,455
8,10,Sat,20,30,1,449
8,10,Sat,20,45,1,446
8,10,Sat,21,0,1,442
8,10,Sat,21,15,1,433
8,10,Sat,21,30,1,430
8,10,Sat,21,45,1,426
8,10,Sat,22,0,1,413
8,10,Sat,22,15,1,406
8,10,Sat,22,30,1,406
8,10,Sat,22,45,1,391
8,10,Sat,23,0,1,380
8,10,Sat,23,15,1,370
8,10,Sat,23,30,1,361
8,10,Sat,23,45,1,343
9,10,Sun,0,0,0,333
9,10,Sun,0,15,0,316
9,10,Sun,0,30,0,309
9,10,Sun,0,45,0,299
9,10,Sun,1,0,0,299
9,10,Sun,1,15,0,287
