Date,Month,Day,Hours,Minutes,Weekend ,Intensity
6,10,Thursday,21,0,0,442
6,10,Thursday,21,15,0,442
6,10,Thursday,21,30,0,442
6,10,Thursday,21,45,0,442
6,10,Thursday,22,0,0,442
6,10,Thursday,22,15,0,442
6,10,Thursday,22,30,0,442
6,10,Thursday,22,45,0,442
6,10,Thursday,23,0,0,442
6,10,Thursday,23,15,0,442
6,10,Thursday,23,30,0,442
6,10,Thursday,23,45,0,442
7,10,Friday,0,0,1,442
7,10,Friday,0,15,1,442
7,10,Friday,0,30,1,442
7,10,Friday,0,45,1,442
7,10,Friday,1,0,1,442
7,10,Friday,1,15,1,442
7,10,Friday,1,30,1,442
7,10,Friday,1,45,1,442
7,10,Friday,2,0,1,442
7,10,Friday,2,15,1,442
7,10,Friday,2,30,1,442
7,10,Friday,2,45,1,442
7,10,Friday,3,0,1,442
7,10,Friday,3,15,1,442
7,10,Friday,3,30,1,442
7,10,Friday,3,45,1,442
7,10,Friday,4,0,1,442
7,10,Friday,4,15,1,442
7,10,Friday,4,30,1,442
7,10,Friday,4,45,1,442
7,10,Friday,5,0,1,442
7,10,Friday,5,15,1,442
7,10,Friday,5,30,1,442
7,10,Friday,5,45,1,442
7,10,Friday,6,0,1,442
7,10,Friday,6,15,1,442
7,10,Friday,6,30,1,442
7,10,Friday,6,45,1,442
7,10,Friday,7,0,1,442
7,10,Friday,7,15,1,442
7,10,Friday,7,30,1,442
7,10,Friday,7,45,1,442
7,10,Friday,8,0,1,442
7,10,Friday,8,15,1,442
7,10,Friday,8,30,1,442
7,10,Friday,8,45,1,442
7,10,Friday,9,0,1,442
7,10,Friday,9,15,1,442
7,10,Friday,9,30,1,442
7,10,Friday,9,45,1,442
7,10,Friday,10,0,1,442
7,10,Friday,10,15,1,442
7,10,Friday,10,30,1,442
7,10,Friday,10,45,1,442
7,10,Friday,11,0,1,442
7,10,Friday,11,15,1,442
7,10,Friday,11,30,1,442
7,10,Friday,11,45,1,442
7,10,Friday,12,0,1,442
7,10,Friday,12,15,1,442
7,10,Friday,12,30,1,442
7,10,Friday,12,45,1,442
7,10,Friday,13,0,1,442
7,10,Friday,13,15,1,442
7,10,Friday,13,30,1,442
7,10,Friday,13,45,1,442
7,10,Friday,14,0,1,442
7,10,Friday,14,15,1,442
